trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_pickup,continuous_drop_off
435,06:39:07,06:39:27,6,15,,0,0,18996.408,1,,
435,06:41:32,06:41:52,5,16,,0,0,20063.098,1,,
435,06:44:02,06:44:22,4,17,,0,0,21000.166,1,,
435,06:46:32,06:46:52,3,18,,0,0,22392.42,1,,
435,06:48:47,06:49:07,2,19,,0,0,23489.09,1,,
435,06:51:02,06:51:22,1,20,,0,0,24382.402,1,,
435,06:53:28,06:53:48,232,21,,0,0,25599.926,1,,
435,06:55:58,06:56:18,231,22,,0,0,26865.381,1,,
435,06:58:18,06:58:38,230,23,,0,0,28106.078,1,,
435,07:00:40,07:01:00,229,24,,0,0,29175.811,1,,
435,07:03:16,07:03:36,228,25,,0,0,30487.852,1,,
435,07:05:01,07:05:21,227,26,,0,0,31291.16,1,,
435,07:07:54,07:08:14,226,27,,0,0,32779.359,1,,
435,07:10:07,07:10:27,225,28,,0,0,33697.449,1,,
436,06:08:02,06:08:22,21,0,,0,0,0.0,1,,
436,06:10:52,06:11:12,20,1,,0,0,1202.405,1,,
436,06:13:22,06:13:42,19,2,,0,0,2480.75,1,,
436,06:15:27,06:15:47,18,3,,0,0,3314.936,1,,
436,06:17:47,06:18:07,17,4,,0,0,4300.216,1,,
436,06:20:17,06:20:37,16,5,,0,0,5571.618,1,,
436,06:22:57,06:23:17,15,6,,0,0,7050.805,1,,
436,06:24:57,06:25:17,14,7,,0,0,7784.659,1,,
436,06:27:17,06:27:37,13,8,,0,0,9026.197,1,,
436,06:29:52,06:30:12,12,9,,0,0,10235.563,1,,
436,06:32:47,06:33:07,11,10,,0,0,11759.314,1,,
436,06:35:02,06:35:22,10,11,,0,0,12810.503,1,,
436,06:37:17,06:37:37,9,12,,0,0,13746.182,1,,
436,06:39:42,06:40:02,8,13,,0,0,14897.064,1,,
436,06:43:27,06:43:47,7,14,,0,0,17251.309,1,,
436,06:46:17,06:46:37,6,15,,0,0,18996.408,1,,
436,06:48:42,06:49:02,5,16,,0,0,20063.098,1,,
436,06:51:12,06:51:32,4,17,,0,0,21000.166,1,,
436,06:53:42,06:54:02,3,18,,0,0,22392.42,1,,
436,06:55:57,06:56:17,2,19,,0,0,23489.09,1,,
436,06:58:12,06:58:32,1,20,,0,0,24382.402,1,,
436,07:00:38,07:00:58,232,21,,0,0,25599.926,1,,
436,07:03:08,07:03:28,231,22,,0,0,26865.381,1,,
436,07:05:28,07:05:48,230,23,,0,0,28106.078,1,,
436,07:07:50,07:08:10,229,24,,0,0,29175.811,1,,
436,07:10:26,07:10:46,228,25,,0,0,30487.852,1,,
436,07:12:11,07:12:31,227,26,,0,0,31291.16,1,,
436,07:15:04,07:15:24,226,27,,0,0,32779.359,1,,
436,07:17:17,07:17:37,225,28,,0,0,33697.449,1,,
437,06:15:12,06:15:32,21,0,,0,0,0.0,1,,
437,06:18:02,06:18:22,20,1,,0,0,1202.405,1,,
437,06:20:32,06:20:52,19,2,,0,0,2480.75,1,,
437,06:22:37,06:22:57,18,3,,0,0,3314.936,1,,
437,06:24:57,06:25:17,17,4,,0,0,4300.216,1,,
437,06:27:27,06:27:47,16,5,,0,0,5571.618,1,,
437,06:30:07,06:30:27,15,6,,0,0,7050.805,1,,
437,06:32:07,06:32:27,14,7,,0,0,7784.659,1,,
437,06:34:27,06:34:47,13,8,,0,0,9026.197,1,,
437,06:37:02,06:37:22,12,9,,0,0,10235.563,1,,
437,06:39:57,06:40:17,11,10,,0,0,11759.314,1,,
437,06:42:12,06:42:32,10,11,,0,0,12810.503,1,,
437,06:44:27,06:44:47,9,12,,0,0,13746.182,1,,
437,06:46:52,06:47:12,8,13,,0,0,14897.064,1,,
437,06:50:37,06:50:57,7,14,,0,0,17251.309,1,,
437,06:53:27,06:53:47,6,15,,0,0,18996.408,1,,
437,06:55:52,06:56:12,5,16,,0,0,20063.098,1,,
437,06:58:22,06:58:42,4,17,,0,0,21000.166,1,,
437,07:00:52,07:01:12,3,18,,0,0,22392.42,1,,
437,07:03:07,07:03:27,2,19,,0,0,23489.09,1,,
437,07:05:22,07:05:42,1,20,,0,0,24382.402,1,,
437,07:07:48,07:08:08,232,21,,0,0,25599.926,1,,
437,07:10:18,07:10:38,231,22,,0,0,26865.381,1,,
437,07:12:38,07:12:58,230,23,,0,0,28106.078,1,,
437,07:15:00,07:15:20,229,24,,0,0,29175.811,1,,
437,07:17:36,07:17:56,228,25,,0,0,30487.852,1,,
437,07:19:21,07:19:41,227,26,,0,0,31291.16,1,,
437,07:22:14,07:22:34,226,27,,0,0,32779.359,1,,
437,07:24:27,07:24:47,225,28,,0,0,33697.449,1,,
438,06:22:22,06:22:42,21,0,,0,0,0.0,1,,
438,06:25:12,06:25:32,20,1,,0,0,1202.405,1,,
438,06:27:42,06:28:02,19,2,,0,0,2480.75,1,,
438,06:29:47,06:30:07,18,3,,0,0,3314.936,1,,
438,06:32:07,06:32:27,17,4,,0,0,4300.216,1,,
438,06:34:37,06:34:57,16,5,,0,0,5571.618,1,,
438,06:37:17,06:37:37,15,6,,0,0,7050.805,1,,
438,06:39:17,06:39:37,14,7,,0,0,7784.659,1,,
438,06:41:37,06:41:57,13,8,,0,0,9026.197,1,,
438,06:44:12,06:44:32,12,9,,0,0,10235.563,1,,
438,06:47:07,06:47:27,11,10,,0,0,11759.314,1,,
438,06:49:22,06:49:42,10,11,,0,0,12810.503,1,,
438,06:51:37,06:51:57,9,12,,0,0,13746.182,1,,
438,06:54:02,06:54:22,8,13,,0,0,14897.064,1,,
438,06:57:47,06:58:07,7,14,,0,0,17251.309,1,,
438,07:00:37,07:00:57,6,15,,0,0,18996.408,1,,
438,07:03:02,07:03:22,5,16,,0,0,20063.098,1,,
438,07:05:32,07:05:52,4,17,,0,0,21000.166,1,,
438,07:08:02,07:08:22,3,18,,0,0,22392.42,1,,
438,07:10:17,07:10:37,2,19,,0,0,23489.09,1,,
438,07:12:32,07:12:52,1,20,,0,0,24382.402,1,,
438,07:14:58,07:15:18,232,21,,0,0,25599.926,1,,
438,07:17:28,07:17:48,231,22,,0,0,26865.381,1,,
438,07:19:48,07:20:08,230,23,,0,0,28106.078,1,,
438,07:22:10,07:22:30,229,24,,0,0,29175.811,1,,
438,07:24:46,07:25:06,228,25,,0,0,30487.852,1,,
438,07:26:31,07:26:51,227,26,,0,0,31291.16,1,,
438,07:29:24,07:29:44,226,27,,0,0,32779.359,1,,
438,07:31:37,07:31:57,225,28,,0,0,33697.449,1,,
439,06:29:32,06:29:52,21,0,,0,0,0.0,1,,
439,06:32:22,06:32:42,20,1,,0,0,1202.405,1,,
439,06:34:52,06:35:12,19,2,,0,0,2480.75,1,,
439,06:36:57,06:37:17,18,3,,0,0,3314.936,1,,
439,06:39:17,06:39:37,17,4,,0,0,4300.216,1,,
439,06:41:47,06:42:07,16,5,,0,0,5571.618,1,,
439,06:44:27,06:44:47,15,6,,0,0,7050.805,1,,
439,06:46:27,06:46:47,14,7,,0,0,7784.659,1,,
439,06:48:47,06:49:07,13,8,,0,0,9026.197,1,,
439,06:51:22,06:51:42,12,9,,0,0,10235.563,1,,
439,06:54:17,06:54:37,11,10,,0,0,11759.314,1,,
439,06:56:32,06:56:52,10,11,,0,0,12810.503,1,,
439,06:58:47,06:59:07,9,12,,0,0,13746.182,1,,
439,07:01:12,07:01:32,8,13,,0,0,14897.064,1,,
439,07:04:57,07:05:17,7,14,,0,0,17251.309,1,,
439,07:07:47,07:08:07,6,15,,0,0,18996.408,1,,
439,07:10:12,07:10:32,5,16,,0,0,20063.098,1,,
439,07:12:42,07:13:02,4,17,,0,0,21000.166,1,,
439,07:15:12,07:15:32,3,18,,0,0,22392.42,1,,
439,07:17:27,07:17:47,2,19,,0,0,23489.09,1,,
439,07:19:42,07:20:02,1,20,,0,0,24382.402,1,,
439,07:22:08,07:22:28,232,21,,0,0,25599.926,1,,
439,07:24:38,07:24:58,231,22,,0,0,26865.381,1,,
439,07:26:58,07:27:18,230,23,,0,0,28106.078,1,,
439,07:29:20,07:29:40,229,24,,0,0,29175.811,1,,
439,07:31:56,07:32:16,228,25,,0,0,30487.852,1,,
439,07:33:41,07:34:01,227,26,,0,0,31291.16,1,,
439,07:36:34,07:36:54,226,27,,0,0,32779.359,1,,
439,07:38:47,07:39:07,225,28,,0,0,33697.449,1,,
440,06:36:42,06:37:02,21,0,,0,0,0.0,1,,
440,06:39:32,06:39:52,20,1,,0,0,1202.405,1,,
440,06:42:02,06:42:22,19,2,,0,0,2480.75,1,,
440,06:44:07,06:44:27,18,3,,0,0,3314.936,1,,
440,06:46:27,06:46:47,17,4,,0,0,4300.216,1,,
440,06:48:57,06:49:17,16,5,,0,0,5571.618,1,,
440,06:51:37,06:51:57,15,6,,0,0,7050.805,1,,
440,06:53:37,06:53:57,14,7,,0,0,7784.659,1,,
440,06:55:57,06:56:17,13,8,,0,0,9026.197,1,,
440,06:58:32,06:58:52,12,9,,0,0,10235.563,1,,
440,07:01:27,07:01:47,11,10,,0,0,11759.314,1,,
440,07:03:42,07:04:02,10,11,,0,0,12810.503,1,,
440,07:05:57,07:06:17,9,12,,0,0,13746.182,1,,
440,07:08:22,07:08:42,8,13,,0,0,14897.064,1,,
440,07:12:07,07:12:27,7,14,,0,0,17251.309,1,,
440,07:14:57,07:15:17,6,15,,0,0,18996.408,1,,
440,07:17:22,07:17:42,5,16,,0,0,20063.098,1,,
440,07:19:52,07:20:12,4,17,,0,0,21000.166,1,,
440,07:22:22,07:22:42,3,18,,0,0,22392.42,1,,
440,07:24:37,07:24:57,2,19,,0,0,23489.09,1,,
440,07:26:52,07:27:12,1,20,,0,0,24382.402,1,,
440,07:29:18,07:29:38,232,21,,0,0,25599.926,1,,
440,07:31:48,07:32:08,231,22,,0,0,26865.381,1,,
440,07:34:08,07:34:28,230,23,,0,0,28106.078,1,,
440,07:36:30,07:36:50,229,24,,0,0,29175.811,1,,
440,07:39:06,07:39:26,228,25,,0,0,30487.852,1,,
440,07:40:51,07:41:11,227,26,,0,0,31291.16,1,,
440,07:43:44,07:44:04,226,27,,0,0,32779.359,1,,
440,07:45:57,07:46:17,225,28,,0,0,33697.449,1,,
441,06:43:52,06:44:12,21,0,,0,0,0.0,1,,
441,06:46:42,06:47:02,20,1,,0,0,1202.405,1,,
441,06:49:12,06:49:32,19,2,,0,0,2480.75,1,,
441,06:51:17,06:51:37,18,3,,0,0,3314.936,1,,
441,06:53:37,06:53:57,17,4,,0,0,4300.216,1,,
441,06:56:07,06:56:27,16,5,,0,0,5571.618,1,,
441,06:58:47,06:59:07,15,6,,0,0,7050.805,1,,
441,07:00:47,07:01:07,14,7,,0,0,7784.659,1,,
441,07:03:07,07:03:27,13,8,,0,0,9026.197,1,,
441,07:05:42,07:06:02,12,9,,0,0,10235.563,1,,
441,07:08:37,07:08:57,11,10,,0,0,11759.314,1,,
441,07:10:52,07:11:12,10,11,,0,0,12810.503,1,,
441,07:13:07,07:13:27,9,12,,0,0,13746.182,1,,
441,07:15:32,07:15:52,8,13,,0,0,14897.064,1,,
441,07:19:17,07:19:37,7,14,,0,0,17251.309,1,,
441,07:22:07,07:22:27,6,15,,0,0,18996.408,1,,
441,07:24:32,07:24:52,5,16,,0,0,20063.098,1,,
441,07:27:02,07:27:22,4,17,,0,0,21000.166,1,,
441,07:29:32,07:29:52,3,18,,0,0,22392.42,1,,
441,07:31:47,07:32:07,2,19,,0,0,23489.09,1,,
441,07:34:02,07:34:22,1,20,,0,0,24382.402,1,,
441,07:36:28,07:36:48,232,21,,0,0,25599.926,1,,
441,07:38:58,07:39:18,231,22,,0,0,26865.381,1,,
441,07:41:18,07:41:38,230,23,,0,0,28106.078,1,,
441,07:43:40,07:44:00,229,24,,0,0,29175.811,1,,
441,07:46:16,07:46:36,228,25,,0,0,30487.852,1,,
441,07:48:01,07:48:21,227,26,,0,0,31291.16,1,,
441,07:50:54,07:51:14,226,27,,0,0,32779.359,1,,
441,07:53:07,07:53:27,225,28,,0,0,33697.449,1,,
442,06:51:02,06:51:22,21,0,,0,0,0.0,1,,
442,06:53:52,06:54:12,20,1,,0,0,1202.405,1,,
442,06:56:22,06:56:42,19,2,,0,0,2480.75,1,,
442,06:58:27,06:58:47,18,3,,0,0,3314.936,1,,
442,07:00:47,07:01:07,17,4,,0,0,4300.216,1,,
442,07:03:17,07:03:37,16,5,,0,0,5571.618,1,,
442,07:05:57,07:06:17,15,6,,0,0,7050.805,1,,
442,07:07:57,07:08:17,14,7,,0,0,7784.659,1,,
442,07:10:17,07:10:37,13,8,,0,0,9026.197,1,,
442,07:12:52,07:13:12,12,9,,0,0,10235.563,1,,
442,07:15:47,07:16:07,11,10,,0,0,11759.314,1,,
442,07:18:02,07:18:22,10,11,,0,0,12810.503,1,,
442,07:20:17,07:20:37,9,12,,0,0,13746.182,1,,
442,07:22:42,07:23:02,8,13,,0,0,14897.064,1,,
442,07:26:27,07:26:47,7,14,,0,0,17251.309,1,,
442,07:29:17,07:29:37,6,15,,0,0,18996.408,1,,
442,07:31:42,07:32:02,5,16,,0,0,20063.098,1,,
442,07:34:12,07:34:32,4,17,,0,0,21000.166,1,,
442,07:36:42,07:37:02,3,18,,0,0,22392.42,1,,
442,07:38:57,07:39:17,2,19,,0,0,23489.09,1,,
442,07:41:12,07:41:32,1,20,,0,0,24382.402,1,,
442,07:43:38,07:43:58,232,21,,0,0,25599.926,1,,
442,07:46:08,07:46:28,231,22,,0,0,26865.381,1,,
442,07:48:28,07:48:48,230,23,,0,0,28106.078,1,,
442,07:50:50,07:51:10,229,24,,0,0,29175.811,1,,
442,07:53:26,07:53:46,228,25,,0,0,30487.852,1,,
442,07:55:11,07:55:31,227,26,,0,0,31291.16,1,,
442,07:58:04,07:58:24,226,27,,0,0,32779.359,1,,
442,08:00:17,08:00:37,225,28,,0,0,33697.449,1,,
443,06:58:12,06:58:32,21,0,,0,0,0.0,1,,
443,07:01:02,07:01:22,20,1,,0,0,1202.405,1,,
443,07:03:32,07:03:52,19,2,,0,0,2480.75,1,,
443,07:05:37,07:05:57,18,3,,0,0,3314.936,1,,
443,07:07:57,07:08:17,17,4,,0,0,4300.216,1,,
443,07:10:27,07:10:47,16,5,,0,0,5571.618,1,,
443,07:13:07,07:13:27,15,6,,0,0,7050.805,1,,
443,07:15:07,07:15:27,14,7,,0,0,7784.659,1,,
443,07:17:27,07:17:47,13,8,,0,0,9026.197,1,,
443,07:20:02,07:20:22,12,9,,0,0,10235.563,1,,
443,07:22:57,07:23:17,11,10,,0,0,11759.314,1,,
443,07:25:12,07:25:32,10,11,,0,0,12810.503,1,,
443,07:27:27,07:27:47,9,12,,0,0,13746.182,1,,
443,07:29:52,07:30:12,8,13,,0,0,14897.064,1,,
443,07:33:37,07:33:57,7,14,,0,0,17251.309,1,,
443,07:36:27,07:36:47,6,15,,0,0,18996.408,1,,
443,07:38:52,07:39:12,5,16,,0,0,20063.098,1,,
443,07:41:22,07:41:42,4,17,,0,0,21000.166,1,,
443,07:43:52,07:44:12,3,18,,0,0,22392.42,1,,
443,07:46:07,07:46:27,2,19,,0,0,23489.09,1,,
443,07:48:22,07:48:42,1,20,,0,0,24382.402,1,,
443,07:50:48,07:51:08,232,21,,0,0,25599.926,1,,
443,07:53:18,07:53:38,231,22,,0,0,26865.381,1,,
443,07:55:38,07:55:58,230,23,,0,0,28106.078,1,,
443,07:58:00,07:58:20,229,24,,0,0,29175.811,1,,
443,08:00:36,08:00:56,228,25,,0,0,30487.852,1,,
443,08:02:21,08:02:41,227,26,,0,0,31291.16,1,,
443,08:05:14,08:05:34,226,27,,0,0,32779.359,1,,
443,08:07:27,08:07:47,225,28,,0,0,33697.449,1,,
444,07:05:22,07:05:42,21,0,,0,0,0.0,1,,
444,07:08:12,07:08:32,20,1,,0,0,1202.405,1,,
444,07:10:42,07:11:02,19,2,,0,0,2480.75,1,,
444,07:12:47,07:13:07,18,3,,0,0,3314.936,1,,
444,07:15:07,07:15:27,17,4,,0,0,4300.216,1,,
444,07:17:37,07:17:57,16,5,,0,0,5571.618,1,,
444,07:20:17,07:20:37,15,6,,0,0,7050.805,1,,
444,07:22:17,07:22:37,14,7,,0,0,7784.659,1,,
444,07:24:37,07:24:57,13,8,,0,0,9026.197,1,,
444,07:27:12,07:27:32,12,9,,0,0,10235.563,1,,
444,07:30:07,07:30:27,11,10,,0,0,11759.314,1,,
444,07:32:22,07:32:42,10,11,,0,0,12810.503,1,,
444,07:34:37,07:34:57,9,12,,0,0,13746.182,1,,
444,07:37:02,07:37:22,8,13,,0,0,14897.064,1,,
444,07:40:47,07:41:07,7,14,,0,0,17251.309,1,,
444,07:43:37,07:43:57,6,15,,0,0,18996.408,1,,
444,07:46:02,07:46:22,5,16,,0,0,20063.098,1,,
444,07:48:32,07:48:52,4,17,,0,0,21000.166,1,,
444,07:51:02,07:51:22,3,18,,0,0,22392.42,1,,
444,07:53:17,07:53:37,2,19,,0,0,23489.09,1,,
444,07:55:32,07:55:52,1,20,,0,0,24382.402,1,,
444,07:57:58,07:58:18,232,21,,0,0,25599.926,1,,
444,08:00:28,08:00:48,231,22,,0,0,26865.381,1,,
444,08:02:48,08:03:08,230,23,,0,0,28106.078,1,,
444,08:05:10,08:05:30,229,24,,0,0,29175.811,1,,
444,08:07:46,08:08:06,228,25,,0,0,30487.852,1,,
444,08:09:31,08:09:51,227,26,,0,0,31291.16,1,,
444,08:12:24,08:12:44,226,27,,0,0,32779.359,1,,
444,08:14:37,08:14:57,225,28,,0,0,33697.449,1,,
445,07:12:32,07:12:52,21,0,,0,0,0.0,1,,
445,07:15:22,07:15:42,20,1,,0,0,1202.405,1,,
445,07:17:52,07:18:12,19,2,,0,0,2480.75,1,,
445,07:19:57,07:20:17,18,3,,0,0,3314.936,1,,
445,07:22:17,07:22:37,17,4,,0,0,4300.216,1,,
445,07:24:47,07:25:07,16,5,,0,0,5571.618,1,,
445,07:27:27,07:27:47,15,6,,0,0,7050.805,1,,
445,07:29:27,07:29:47,14,7,,0,0,7784.659,1,,
445,07:31:47,07:32:07,13,8,,0,0,9026.197,1,,
445,07:34:22,07:34:42,12,9,,0,0,10235.563,1,,
445,07:37:17,07:37:37,11,10,,0,0,11759.314,1,,
445,07:39:32,07:39:52,10,11,,0,0,12810.503,1,,
445,07:41:47,07:42:07,9,12,,0,0,13746.182,1,,
445,07:44:12,07:44:32,8,13,,0,0,14897.064,1,,
445,07:47:57,07:48:17,7,14,,0,0,17251.309,1,,
445,07:50:47,07:51:07,6,15,,0,0,18996.408,1,,
445,07:53:12,07:53:32,5,16,,0,0,20063.098,1,,
445,07:55:42,07:56:02,4,17,,0,0,21000.166,1,,
445,07:58:12,07:58:32,3,18,,0,0,22392.42,1,,
445,08:00:27,08:00:47,2,19,,0,0,23489.09,1,,
445,08:02:42,08:03:02,1,20,,0,0,24382.402,1,,
445,08:05:08,08:05:28,232,21,,0,0,25599.926,1,,
445,08:07:38,08:07:58,231,22,,0,0,26865.381,1,,
445,08:09:58,08:10:18,230,23,,0,0,28106.078,1,,
445,08:12:20,08:12:40,229,24,,0,0,29175.811,1,,
445,08:14:56,08:15:16,228,25,,0,0,30487.852,1,,
445,08:16:41,08:17:01,227,26,,0,0,31291.16,1,,
445,08:19:34,08:19:54,226,27,,0,0,32779.359,1,,
445,08:21:47,08:22:07,225,28,,0,0,33697.449,1,,
446,07:19:42,07:20:02,21,0,,0,0,0.0,1,,
446,07:22:32,07:22:52,20,1,,0,0,1202.405,1,,
446,07:25:02,07:25:22,19,2,,0,0,2480.75,1,,
446,07:27:07,07:27:27,18,3,,0,0,3314.936,1,,
446,07:29:27,07:29:47,17,4,,0,0,4300.216,1,,
446,07:31:57,07:32:17,16,5,,0,0,5571.618,1,,
446,07:34:37,07:34:57,15,6,,0,0,7050.805,1,,
446,07:36:37,07:36:57,14,7,,0,0,7784.659,1,,
446,07:38:57,07:39:17,13,8,,0,0,9026.197,1,,
446,07:41:32,07:41:52,12,9,,0,0,10235.563,1,,
446,07:44:27,07:44:47,11,10,,0,0,11759.314,1,,
446,07:46:42,07:47:02,10,11,,0,0,12810.503,1,,
446,07:48:57,07:49:17,9,12,,0,0,13746.182,1,,
446,07:51:22,07:51:42,8,13,,0,0,14897.064,1,,
446,07:55:07,07:55:27,7,14,,0,0,17251.309,1,,
446,07:57:57,07:58:17,6,15,,0,0,18996.408,1,,
446,08:00:22,08:00:42,5,16,,0,0,20063.098,1,,
446,08:02:52,08:03:12,4,17,,0,0,21000.166,1,,
446,08:05:22,08:05:42,3,18,,0,0,22392.42,1,,
446,08:07:37,08:07:57,2,19,,0,0,23489.09,1,,
446,08:09:52,08:10:12,1,20,,0,0,24382.402,1,,
446,08:12:18,08:12:38,232,21,,0,0,25599.926,1,,
446,08:14:48,08:15:08,231,22,,0,0,26865.381,1,,
446,08:17:08,08:17:28,230,23,,0,0,28106.078,1,,
446,08:19:30,08:19:50,229,24,,0,0,29175.811,1,,
446,08:22:06,08:22:26,228,25,,0,0,30487.852,1,,
446,08:23:51,08:24:11,227,26,,0,0,31291.16,1,,
446,08:26:44,08:27:04,226,27,,0,0,32779.359,1,,
446,08:28:57,08:29:17,225,28,,0,0,33697.449,1,,
447,07:26:52,07:27:12,21,0,,0,0,0.0,1,,
447,07:29:42,07:30:02,20,1,,0,0,1202.405,1,,
447,07:32:12,07:32:32,19,2,,0,0,2480.75,1,,
447,07:34:17,07:34:37,18,3,,0,0,3314.936,1,,
447,07:36:37,07:36:57,17,4,,0,0,4300.216,1,,
447,07:39:07,07:39:27,16,5,,0,0,5571.618,1,,
447,07:41:47,07:42:07,15,6,,0,0,7050.805,1,,
447,07:43:47,07:44:07,14,7,,0,0,7784.659,1,,
447,07:46:07,07:46:27,13,8,,0,0,9026.197,1,,
447,07:48:42,07:49:02,12,9,,0,0,10235.563,1,,
447,07:51:37,07:51:57,11,10,,0,0,11759.314,1,,
447,07:53:52,07:54:12,10,11,,0,0,12810.503,1,,
447,07:56:07,07:56:27,9,12,,0,0,13746.182,1,,
447,07:58:32,07:58:52,8,13,,0,0,14897.064,1,,
447,08:02:17,08:02:37,7,14,,0,0,17251.309,1,,
447,08:05:07,08:05:27,6,15,,0,0,18996.408,1,,
447,08:07:32,08:07:52,5,16,,0,0,20063.098,1,,
447,08:10:02,08:10:22,4,17,,0,0,21000.166,1,,
447,08:12:32,08:12:52,3,18,,0,0,22392.42,1,,
447,08:14:47,08:15:07,2,19,,0,0,23489.09,1,,
447,08:17:02,08:17:22,1,20,,0,0,24382.402,1,,
447,08:19:28,08:19:48,232,21,,0,0,25599.926,1,,
447,08:21:58,08:22:18,231,22,,0,0,26865.381,1,,
447,08:24:18,08:24:38,230,23,,0,0,28106.078,1,,
447,08:26:40,08:27:00,229,24,,0,0,29175.811,1,,
447,08:29:16,08:29:36,228,25,,0,0,30487.852,1,,
447,08:31:01,08:31:21,227,26,,0,0,31291.16,1,,
447,08:33:54,08:34:14,226,27,,0,0,32779.359,1,,
447,08:36:07,08:36:27,225,28,,0,0,33697.449,1,,
448,07:34:02,07:34:22,21,0,,0,0,0.0,1,,
448,07:36:52,07:37:12,20,1,,0,0,1202.405,1,,
448,07:39:22,07:39:42,19,2,,0,0,2480.75,1,,
448,07:41:27,07:41:47,18,3,,0,0,3314.936,1,,
448,07:43:47,07:44:07,17,4,,0,0,4300.216,1,,
448,07:46:17,07:46:37,16,5,,0,0,5571.618,1,,
448,07:48:57,07:49:17,15,6,,0,0,7050.805,1,,
448,07:50:57,07:51:17,14,7,,0,0,7784.659,1,,
448,07:53:17,07:53:37,13,8,,0,0,9026.197,1,,
448,07:55:52,07:56:12,12,9,,0,0,10235.563,1,,
448,07:58:47,07:59:07,11,10,,0,0,11759.314,1,,
448,08:01:02,08:01:22,10,11,,0,0,12810.503,1,,
448,08:03:17,08:03:37,9,12,,0,0,13746.182,1,,
448,08:05:42,08:06:02,8,13,,0,0,14897.064,1,,
448,08:09:27,08:09:47,7,14,,0,0,17251.309,1,,
448,08:12:17,08:12:37,6,15,,0,0,18996.408,1,,
448,08:14:42,08:15:02,5,16,,0,0,20063.098,1,,
448,08:17:12,08:17:32,4,17,,0,0,21000.166,1,,
448,08:19:42,08:20:02,3,18,,0,0,22392.42,1,,
448,08:21:57,08:22:17,2,19,,0,0,23489.09,1,,
448,08:24:12,08:24:32,1,20,,0,0,24382.402,1,,
448,08:26:38,08:26:58,232,21,,0,0,25599.926,1,,
448,08:29:08,08:29:28,231,22,,0,0,26865.381,1,,
448,08:31:28,08:31:48,230,23,,0,0,28106.078,1,,
448,08:33:50,08:34:10,229,24,,0,0,29175.811,1,,
448,08:36:26,08:36:46,228,25,,0,0,30487.852,1,,
448,08:38:11,08:38:31,227,26,,0,0,31291.16,1,,
448,08:41:04,08:41:24,226,27,,0,0,32779.359,1,,
448,08:43:17,08:43:37,225,28,,0,0,33697.449,1,,
449,07:41:12,07:41:32,21,0,,0,0,0.0,1,,
449,07:44:02,07:44:22,20,1,,0,0,1202.405,1,,
449,07:46:32,07:46:52,19,2,,0,0,2480.75,1,,
449,07:48:37,07:48:57,18,3,,0,0,3314.936,1,,
449,07:50:57,07:51:17,17,4,,0,0,4300.216,1,,
449,07:53:27,07:53:47,16,5,,0,0,5571.618,1,,
449,07:56:07,07:56:27,15,6,,0,0,7050.805,1,,
449,07:58:07,07:58:27,14,7,,0,0,7784.659,1,,
449,08:00:27,08:00:47,13,8,,0,0,9026.197,1,,
449,08:03:02,08:03:22,12,9,,0,0,10235.563,1,,
449,08:05:57,08:06:17,11,10,,0,0,11759.314,1,,
449,08:08:12,08:08:32,10,11,,0,0,12810.503,1,,
449,08:10:27,08:10:47,9,12,,0,0,13746.182,1,,
449,08:12:52,08:13:12,8,13,,0,0,14897.064,1,,
449,08:16:37,08:16:57,7,14,,0,0,17251.309,1,,
449,08:19:27,08:19:47,6,15,,0,0,18996.408,1,,
449,08:21:52,08:22:12,5,16,,0,0,20063.098,1,,
449,08:24:22,08:24:42,4,17,,0,0,21000.166,1,,
449,08:26:52,08:27:12,3,18,,0,0,22392.42,1,,
449,08:29:07,08:29:27,2,19,,0,0,23489.09,1,,
449,08:31:22,08:31:42,1,20,,0,0,24382.402,1,,
449,08:33:48,08:34:08,232,21,,0,0,25599.926,1,,
449,08:36:18,08:36:38,231,22,,0,0,26865.381,1,,
449,08:38:38,08:38:58,230,23,,0,0,28106.078,1,,
449,08:41:00,08:41:20,229,24,,0,0,29175.811,1,,
449,08:43:36,08:43:56,228,25,,0,0,30487.852,1,,
449,08:45:21,08:45:41,227,26,,0,0,31291.16,1,,
449,08:48:14,08:48:34,226,27,,0,0,32779.359,1,,
449,08:50:27,08:50:47,225,28,,0,0,33697.449,1,,
450,07:48:22,07:48:42,21,0,,0,0,0.0,1,,
450,07:51:12,07:51:32,20,1,,0,0,1202.405,1,,
450,07:53:42,07:54:02,19,2,,0,0,2480.75,1,,
450,07:55:47,07:56:07,18,3,,0,0,3314.936,1,,
450,07:58:07,07:58:27,17,4,,0,0,4300.216,1,,
450,08:00:37,08:00:57,16,5,,0,0,5571.618,1,,
450,08:03:17,08:03:37,15,6,,0,0,7050.805,1,,
450,08:05:17,08:05:37,14,7,,0,0,7784.659,1,,
450,08:07:37,08:07:57,13,8,,0,0,9026.197,1,,
450,08:10:12,08:10:32,12,9,,0,0,10235.563,1,,
450,08:13:07,08:13:27,11,10,,0,0,11759.314,1,,
450,08:15:22,08:15:42,10,11,,0,0,12810.503,1,,
450,08:17:37,08:17:57,9,12,,0,0,13746.182,1,,
450,08:20:02,08:20:22,8,13,,0,0,14897.064,1,,
450,08:23:47,08:24:07,7,14,,0,0,17251.309,1,,
